"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/g/pss/brm-40/accumulatedtotalshiftdose"
"# SNAPSHOT_TIME= "
2025-01-01_00:28:19.773224, 0.53612800000
2025-01-01_00:28:34.773281, 0.53675900000
2025-01-01_00:28:49.773538, 0.53758300000
2025-01-01_00:29:04.773521, 0.53808700000
2025-01-01_00:29:19.773230, 0.53610800000
2025-01-01_00:29:34.773287, 0.53664200000
2025-01-01_00:29:49.791440, 0.53712000000
2025-01-01_00:30:04.773644, 0.53758800000
2025-01-01_00:30:19.773158, 0.53555800000
2025-01-01_00:30:34.773123, 0.53601000000
2025-01-01_00:30:51.910754, 0.53657200000
2025-01-01_00:31:06.910951, 0.53703700000
2025-01-01_00:31:21.910161, 0.53572800000
2025-01-01_00:31:36.910637, 0.53622600000
2025-01-01_00:31:51.910546, 0.53675600000
2025-01-01_00:32:06.910202, 0.53737700000
2025-01-01_00:32:21.910723, 0.53529000000
2025-01-01_00:32:36.910440, 0.53573200000
2025-01-01_00:32:51.910471, 0.53624300000
2025-01-01_00:33:06.910909, 0.53683400000
2025-01-01_00:33:21.910178, 0.53451000000
2025-01-01_00:33:36.910625, 0.53535000000
2025-01-01_00:33:51.910769, 0.53650700000
2025-01-01_00:34:06.906832, 0.53706700000
2025-01-01_00:34:21.906974, 0.53549900000
2025-01-01_00:34:36.906438, 0.53598000000
2025-01-01_00:34:51.906534, 0.53685300000
2025-01-01_00:35:06.906688, 0.53729200000
2025-01-01_00:35:21.906337, 0.53571800000
2025-01-01_00:35:36.906516, 0.53627100000
2025-01-01_00:35:51.906507, 0.53676900000
2025-01-01_00:36:06.906930, 0.53728900000
2025-01-01_00:36:21.906858, 0.53517100000
2025-01-01_00:36:36.906223, 0.53572700000
2025-01-01_00:36:51.906629, 0.53620500000
2025-01-01_00:37:06.906652, 0.53681900000
2025-01-01_00:37:21.903050, 0.53491300000
2025-01-01_00:37:36.903097, 0.53548200000
2025-01-01_00:37:51.903361, 0.53597600000
2025-01-01_00:38:06.903641, 0.53649000000
2025-01-01_00:38:21.902815, 0.53465800000
2025-01-01_00:38:36.903069, 0.53516500000
2025-01-01_00:38:51.903133, 0.53572800000
2025-01-01_00:39:06.903520, 0.53618600000
2025-01-01_00:39:21.903548, 0.53461900000
2025-01-01_00:39:36.903092, 0.53505800000
2025-01-01_00:39:51.903301, 0.53558100000
2025-01-01_00:40:06.903567, 0.53606900000
2025-01-01_00:40:21.903731, 0.53414900000
2025-01-01_00:40:36.899828, 0.53473400000
2025-01-01_00:40:51.899419, 0.53525200000
2025-01-01_00:41:06.899537, 0.53612800000
2025-01-01_00:41:21.899657, 0.53456000000
2025-01-01_00:41:36.900022, 0.53512900000
2025-01-01_00:41:51.899153, 0.53565300000
2025-01-01_00:42:06.899375, 0.53614100000
2025-01-01_00:42:21.899786, 0.53473200000
2025-01-01_00:42:36.899973, 0.53553400000
2025-01-01_00:42:51.899331, 0.53606400000
2025-01-01_00:43:06.899286, 0.53661000000
2025-01-01_00:43:21.899780, 0.53504600000
2025-01-01_00:43:36.899745, 0.53557000000
2025-01-01_00:43:51.900075, 0.53636100000
2025-01-01_00:44:06.915352, 0.53693000000
2025-01-01_00:44:21.900752, 0.53512100000
2025-01-01_00:44:36.915765, 0.53560200000
2025-01-01_00:44:51.900956, 0.53652300000
2025-01-01_00:45:06.916581, 0.53704100000
2025-01-01_00:45:21.900506, 0.53557400000
2025-01-01_00:45:36.916721, 0.53604200000
2025-01-01_00:45:51.900091, 0.53657900000
2025-01-01_00:46:06.917165, 0.53706300000
2025-01-01_00:46:21.900456, 0.53543100000
2025-01-01_00:46:36.917735, 0.53600000000
2025-01-01_00:46:51.900780, 0.53652000000
2025-01-01_00:47:06.918177, 0.53702800000
2025-01-01_00:47:22.132162, 0.53541500000
2025-01-01_00:47:37.132237, 0.53601900000
2025-01-01_00:47:52.132595, 0.53657200000
2025-01-01_00:48:07.132791, 0.53709600000
2025-01-01_00:48:22.132272, 0.53551200000
2025-01-01_00:48:37.132396, 0.53633600000
2025-01-01_00:48:52.132608, 0.53717000000
2025-01-01_00:49:07.132954, 0.53770000000
2025-01-01_00:49:22.132946, 0.53623300000
